ProteinID	Length	Start	End	Domain	Tool
XP_004236603.2	20aa	74	93	LRR	DeepLRR
XP_004236603.2	20aa	95	114	LRR	DeepLRR
XP_004236603.2	20aa	119	138	LRR	DeepLRR
XP_004236603.2	20aa	143	162	LRR	DeepLRR
XP_004236603.2	20aa	167	186	LRR	DeepLRR
XP_004236603.2	20aa	191	210	LRR	DeepLRR
XP_004236603.2	20aa	215	234	LRR	DeepLRR
XP_004236603.2	20aa	264	283	LRR	DeepLRR
XP_004236603.2	20aa	288	307	LRR	DeepLRR
XP_004236603.2	20aa	312	331	LRR	DeepLRR
XP_004236603.2	21aa	336	356	LRR	DeepLRR
XP_004236603.2	21aa	360	380	LRR	DeepLRR
XP_004236603.2	23aa	385	407	LRR	DeepLRR
XP_004236603.2	26aa	408	433	LRR	DeepLRR
XP_004236603.2	20aa	434	453	LRR	DeepLRR
XP_004236603.2	29aa	456	484	LRR	DeepLRR
XP_004236603.2	20aa	489	508	LRR	DeepLRR
XP_004236603.2	20aa	511	530	LRR	DeepLRR
XP_004236603.2	24aa	537	560	LRR	DeepLRR
XP_004236603.2	20aa	562	581	LRR	DeepLRR
XP_004236603.2	20aa	586	605	LRR	DeepLRR
XP_004236603.2	20aa	610	629	LRR	DeepLRR
XP_004236603.2	20aa	634	653	LRR	DeepLRR
XP_004236603.2	20aa	658	677	LRR	DeepLRR
XP_004236603.2	20aa	682	701	LRR	DeepLRR
XP_004236603.2	20aa	706	725	LRR	DeepLRR
XP_004236603.2	20aa	730	749	LRR	DeepLRR
XP_004236615.1	25aa	67	91	LRR	DeepLRR
XP_004236615.1	20aa	92	111	LRR	DeepLRR
XP_004236615.1	20aa	116	135	LRR	DeepLRR
XP_004236615.1	20aa	140	159	LRR	DeepLRR
XP_004236615.1	22aa	165	186	LRR	DeepLRR
XP_004236615.1	20aa	188	207	LRR	DeepLRR
XP_004236615.1	20aa	212	231	LRR	DeepLRR
XP_004236615.1	20aa	236	255	LRR	DeepLRR
XP_004236615.1	20aa	260	279	LRR	DeepLRR
XP_004236615.1	20aa	284	303	LRR	DeepLRR
XP_004236615.1	20aa	308	327	LRR	DeepLRR
XP_004236615.1	20aa	332	351	LRR	DeepLRR
XP_004236615.1	20aa	356	375	LRR	DeepLRR
XP_004236615.1	20aa	380	399	LRR	DeepLRR
XP_004236615.1	20aa	404	423	LRR	DeepLRR
XP_004236615.1	20aa	429	448	LRR	DeepLRR
XP_004236615.1	20aa	453	472	LRR	DeepLRR
XP_004236615.1	20aa	476	495	LRR	DeepLRR
XP_004236904.1	20aa	53	72	LRR	DeepLRR
XP_004236904.1	25aa	74	98	LRR	DeepLRR
XP_004236904.1	27aa	99	125	LRR	DeepLRR
XP_004236904.1	20aa	126	145	LRR	DeepLRR
XP_004236904.1	21aa	151	171	LRR	DeepLRR
XP_004236904.1	20aa	175	194	LRR	DeepLRR
XP_004236904.1	20aa	201	220	LRR	DeepLRR
XP_004236904.1	20aa	225	244	LRR	DeepLRR
XP_004236904.1	20aa	249	268	LRR	DeepLRR
XP_004236904.1	20aa	274	293	LRR	DeepLRR
XP_004236904.1	20aa	298	317	LRR	DeepLRR
XP_004236904.1	20aa	323	342	LRR	DeepLRR
XP_004236904.1	21aa	346	366	LRR	DeepLRR
XP_004236904.1	20aa	372	391	LRR	DeepLRR
XP_004236904.1	20aa	396	415	LRR	DeepLRR
XP_004236904.1	20aa	420	439	LRR	DeepLRR
XP_004236904.1	20aa	444	463	LRR	DeepLRR
XP_004236904.1	21aa	468	488	LRR	DeepLRR
XP_004236904.1	20aa	492	511	LRR	DeepLRR
XP_004236904.1	20aa	516	535	LRR	DeepLRR
XP_004236904.1	21aa	608	628	LRR	DeepLRR
XP_004236904.1	20aa	632	651	LRR	DeepLRR
XP_004236904.1	22aa	656	677	LRR	DeepLRR
XP_004236904.1	20aa	680	699	LRR	DeepLRR
XP_004236904.1	20aa	703	722	LRR	DeepLRR
XP_004236956.1	20aa	71	90	LRR	DeepLRR
XP_004236956.1	20aa	94	113	LRR	DeepLRR
XP_004236956.1	20aa	118	137	LRR	DeepLRR
XP_004236956.1	20aa	142	161	LRR	DeepLRR
XP_004236956.1	20aa	166	185	LRR	DeepLRR
XP_004237141.1	20aa	72	91	LRR	DeepLRR
XP_004237141.1	20aa	93	112	LRR	DeepLRR
XP_004237141.1	20aa	117	136	LRR	DeepLRR
XP_004237141.1	20aa	165	184	LRR	DeepLRR
XP_004237141.1	20aa	189	208	LRR	DeepLRR
XP_004237141.1	20aa	212	231	LRR	DeepLRR
XP_004237141.1	25aa	235	259	LRR	DeepLRR
XP_004237141.1	20aa	262	281	LRR	DeepLRR
XP_004237141.1	20aa	286	305	LRR	DeepLRR
XP_004237141.1	20aa	310	329	LRR	DeepLRR
XP_004237141.1	20aa	334	353	LRR	DeepLRR
XP_004237141.1	23aa	358	380	LRR	DeepLRR
XP_004237141.1	20aa	383	402	LRR	DeepLRR
XP_004237141.1	20aa	407	426	LRR	DeepLRR
XP_004237141.1	21aa	431	451	LRR	DeepLRR
XP_004237141.1	20aa	462	481	LRR	DeepLRR
XP_004237141.1	23aa	487	509	LRR	DeepLRR
XP_004237141.1	20aa	511	530	LRR	DeepLRR
XP_004237141.1	20aa	535	554	LRR	DeepLRR
XP_004237141.1	20aa	559	578	LRR	DeepLRR
XP_004237141.1	20aa	583	602	LRR	DeepLRR
XP_004237141.1	20aa	607	626	LRR	DeepLRR
XP_004237141.1	20aa	631	650	LRR	DeepLRR
XP_004237141.1	20aa	655	674	LRR	DeepLRR
XP_004237141.1	20aa	679	698	LRR	DeepLRR
XP_004237141.1	20aa	703	722	LRR	DeepLRR
XP_004237141.1	28aa	730	757	LRR	DeepLRR
XP_004237222.2	20aa	83	102	LRR	DeepLRR
XP_004237222.2	20aa	107	126	LRR	DeepLRR
XP_004237222.2	20aa	131	150	LRR	DeepLRR
XP_004237222.2	20aa	156	175	LRR	DeepLRR
XP_004237222.2	20aa	181	200	LRR	DeepLRR
XP_004237222.2	20aa	204	223	LRR	DeepLRR
XP_004237222.2	20aa	229	248	LRR	DeepLRR
XP_004237222.2	20aa	253	272	LRR	DeepLRR
XP_004237222.2	20aa	277	296	LRR	DeepLRR
XP_004237222.2	21aa	301	321	LRR	DeepLRR
XP_004237339.1	23aa	71	93	LRR	DeepLRR
XP_004237339.1	20aa	95	114	LRR	DeepLRR
XP_004237339.1	20aa	119	138	LRR	DeepLRR
XP_004237339.1	20aa	143	162	LRR	DeepLRR
XP_004237339.1	20aa	167	186	LRR	DeepLRR
XP_004237339.1	20aa	196	215	LRR	DeepLRR
XP_004237515.1	20aa	68	87	LRR	DeepLRR
XP_004237515.1	20aa	92	111	LRR	DeepLRR
XP_004237515.1	20aa	116	135	LRR	DeepLRR
XP_004237515.1	20aa	141	160	LRR	DeepLRR
XP_004237515.1	20aa	164	183	LRR	DeepLRR
XP_004237515.1	20aa	189	208	LRR	DeepLRR
XP_004237515.1	20aa	213	232	LRR	DeepLRR
XP_004237515.1	23aa	237	259	LRR	DeepLRR
XP_004237515.1	20aa	261	280	LRR	DeepLRR
XP_004237515.1	20aa	285	304	LRR	DeepLRR
XP_004237515.1	20aa	309	328	LRR	DeepLRR
XP_004237515.1	20aa	333	352	LRR	DeepLRR
XP_004237515.1	20aa	357	376	LRR	DeepLRR
XP_004237515.1	20aa	381	400	LRR	DeepLRR
XP_004237515.1	20aa	405	424	LRR	DeepLRR
XP_004237515.1	20aa	429	448	LRR	DeepLRR
XP_004237515.1	20aa	453	472	LRR	DeepLRR
XP_004237515.1	20aa	478	497	LRR	DeepLRR
XP_004237515.1	20aa	501	520	LRR	DeepLRR
XP_004237515.1	20aa	525	544	LRR	DeepLRR
XP_004237515.1	20aa	549	568	LRR	DeepLRR
XP_004237515.1	20aa	573	592	LRR	DeepLRR
XP_004237515.1	20aa	593	612	LRR	DeepLRR
XP_004237748.1	20aa	74	93	LRR	DeepLRR
XP_004237748.1	20aa	98	117	LRR	DeepLRR
XP_004237748.1	20aa	123	142	LRR	DeepLRR
XP_004237748.1	20aa	148	167	LRR	DeepLRR
XP_004237748.1	20aa	171	190	LRR	DeepLRR
XP_004237748.1	20aa	220	239	LRR	DeepLRR
XP_004237748.1	20aa	244	263	LRR	DeepLRR
XP_004237748.1	20aa	268	287	LRR	DeepLRR
XP_004237748.1	20aa	292	311	LRR	DeepLRR
XP_004237748.1	20aa	316	335	LRR	DeepLRR
XP_004237748.1	20aa	340	359	LRR	DeepLRR
XP_004237748.1	20aa	364	383	LRR	DeepLRR
XP_004237748.1	25aa	386	410	LRR	DeepLRR
XP_004237748.1	20aa	412	431	LRR	DeepLRR
XP_004237748.1	20aa	436	455	LRR	DeepLRR
XP_004237748.1	20aa	460	479	LRR	DeepLRR
XP_004237748.1	20aa	484	503	LRR	DeepLRR
XP_004237748.1	20aa	508	527	LRR	DeepLRR
XP_004237748.1	20aa	532	551	LRR	DeepLRR
XP_004237748.1	20aa	556	575	LRR	DeepLRR
XP_004237748.1	20aa	580	599	LRR	DeepLRR
XP_004237748.1	20aa	605	624	LRR	DeepLRR
XP_004237748.1	22aa	629	650	LRR	DeepLRR
XP_004237748.1	20aa	652	671	LRR	DeepLRR
XP_004238042.1	20aa	72	91	LRR	DeepLRR
XP_004238042.1	20aa	97	116	LRR	DeepLRR
XP_004238042.1	20aa	121	140	LRR	DeepLRR
XP_004238042.1	20aa	141	160	LRR	DeepLRR
XP_004238042.1	20aa	169	188	LRR	DeepLRR
XP_004238042.1	20aa	194	213	LRR	DeepLRR
XP_004238042.1	20aa	218	237	LRR	DeepLRR
XP_004238042.1	21aa	242	262	LRR	DeepLRR
XP_004238042.1	22aa	266	287	LRR	DeepLRR
XP_004238042.1	20aa	289	308	LRR	DeepLRR
XP_004238042.1	20aa	313	332	LRR	DeepLRR
XP_004238042.1	20aa	338	357	LRR	DeepLRR
XP_004238042.1	20aa	362	381	LRR	DeepLRR
XP_004238042.1	20aa	385	404	LRR	DeepLRR
XP_004238042.1	20aa	409	428	LRR	DeepLRR
XP_004238042.1	20aa	433	452	LRR	DeepLRR
XP_004238042.1	20aa	457	476	LRR	DeepLRR
XP_004238042.1	20aa	481	500	LRR	DeepLRR
XP_004238042.1	20aa	505	524	LRR	DeepLRR
XP_004238042.1	20aa	529	548	LRR	DeepLRR
XP_004238042.1	20aa	551	570	LRR	DeepLRR
XP_004238044.1	20aa	67	86	LRR	DeepLRR
XP_004238044.1	20aa	87	106	LRR	DeepLRR
XP_004238044.1	22aa	111	132	LRR	DeepLRR
XP_004238044.1	20aa	134	153	LRR	DeepLRR
XP_004238044.1	23aa	184	206	LRR	DeepLRR
XP_004238044.1	23aa	208	230	LRR	DeepLRR
XP_004238044.1	20aa	232	251	LRR	DeepLRR
XP_004238044.1	20aa	256	275	LRR	DeepLRR
XP_004238044.1	20aa	280	299	LRR	DeepLRR
XP_004238044.1	20aa	304	323	LRR	DeepLRR
XP_004238044.1	20aa	328	347	LRR	DeepLRR
XP_004238044.1	20aa	352	371	LRR	DeepLRR
XP_004238044.1	23aa	376	398	LRR	DeepLRR
XP_004238044.1	20aa	400	419	LRR	DeepLRR
XP_004238044.1	20aa	424	443	LRR	DeepLRR
XP_004238044.1	20aa	448	467	LRR	DeepLRR
XP_004238044.1	20aa	472	491	LRR	DeepLRR
XP_004238044.1	20aa	496	515	LRR	DeepLRR
XP_004238044.1	21aa	519	539	LRR	DeepLRR
XP_004238203.1	20aa	103	122	LRR	DeepLRR
XP_004238203.1	20aa	124	143	LRR	DeepLRR
XP_004238203.1	28aa	148	175	LRR	DeepLRR
XP_004238370.1	25aa	40	64	LRR	DeepLRR
XP_004238370.1	25aa	70	94	LRR	DeepLRR
XP_004238370.1	20aa	96	115	LRR	DeepLRR
XP_004238370.1	20aa	120	139	LRR	DeepLRR
XP_004238370.1	20aa	145	164	LRR	DeepLRR
XP_004238370.1	20aa	169	188	LRR	DeepLRR
XP_004238370.1	20aa	193	212	LRR	DeepLRR
XP_004238370.1	20aa	217	236	LRR	DeepLRR
XP_004238370.1	20aa	242	261	LRR	DeepLRR
XP_004238370.1	20aa	266	285	LRR	DeepLRR
XP_004238370.1	20aa	290	309	LRR	DeepLRR
XP_004238370.1	20aa	314	333	LRR	DeepLRR
XP_004238370.1	20aa	338	357	LRR	DeepLRR
XP_004238370.1	20aa	362	381	LRR	DeepLRR
XP_004238370.1	20aa	386	405	LRR	DeepLRR
XP_004238370.1	21aa	410	430	LRR	DeepLRR
XP_004238370.1	20aa	434	453	LRR	DeepLRR
XP_004238370.1	20aa	457	476	LRR	DeepLRR
XP_004238370.1	20aa	481	500	LRR	DeepLRR
XP_004238370.1	20aa	505	524	LRR	DeepLRR
XP_004238370.1	20aa	529	548	LRR	DeepLRR
XP_004238370.1	20aa	553	572	LRR	DeepLRR
XP_004238370.1	20aa	577	596	LRR	DeepLRR
XP_004238491.2	20aa	137	156	LRR	DeepLRR
XP_004238491.2	20aa	161	180	LRR	DeepLRR
XP_004238491.2	20aa	185	204	LRR	DeepLRR
XP_004238491.2	24aa	208	231	LRR	DeepLRR
XP_004238491.2	20aa	233	252	LRR	DeepLRR
XP_004238491.2	21aa	281	301	LRR	DeepLRR
XP_004238491.2	20aa	305	324	LRR	DeepLRR
XP_004238491.2	20aa	329	348	LRR	DeepLRR
XP_004238491.2	20aa	353	372	LRR	DeepLRR
XP_004238491.2	20aa	377	396	LRR	DeepLRR
XP_004238491.2	20aa	401	420	LRR	DeepLRR
XP_004238491.2	20aa	425	444	LRR	DeepLRR
XP_004238491.2	20aa	449	468	LRR	DeepLRR
XP_004238491.2	20aa	473	492	LRR	DeepLRR
XP_004238491.2	20aa	497	516	LRR	DeepLRR
XP_004238491.2	20aa	649	668	LRR	DeepLRR
XP_004238491.2	21aa	670	690	LRR	DeepLRR
XP_004238491.2	20aa	695	714	LRR	DeepLRR
XP_004238525.1	20aa	87	106	LRR	DeepLRR
XP_004238525.1	20aa	111	130	LRR	DeepLRR
XP_004238525.1	20aa	135	154	LRR	DeepLRR
XP_004238525.1	20aa	159	178	LRR	DeepLRR
XP_004238525.1	20aa	183	202	LRR	DeepLRR
XP_004238525.1	20aa	207	226	LRR	DeepLRR
XP_004238525.1	20aa	231	250	LRR	DeepLRR
XP_004238525.1	23aa	255	277	LRR	DeepLRR
XP_004238525.1	20aa	279	298	LRR	DeepLRR
XP_004238525.1	20aa	303	322	LRR	DeepLRR
XP_004238525.1	20aa	327	346	LRR	DeepLRR
XP_004238525.1	20aa	351	370	LRR	DeepLRR
XP_004238525.1	20aa	375	394	LRR	DeepLRR
XP_004238525.1	20aa	399	418	LRR	DeepLRR
XP_004238525.1	20aa	423	442	LRR	DeepLRR
XP_004238525.1	20aa	447	466	LRR	DeepLRR
XP_004238525.1	20aa	471	490	LRR	DeepLRR
XP_004238525.1	20aa	495	514	LRR	DeepLRR
XP_004238525.1	20aa	519	538	LRR	DeepLRR
XP_004238525.1	20aa	543	562	LRR	DeepLRR
XP_004238525.1	20aa	567	586	LRR	DeepLRR
XP_004238525.1	20aa	591	610	LRR	DeepLRR
XP_004238525.1	20aa	615	634	LRR	DeepLRR
XP_004238525.1	20aa	639	658	LRR	DeepLRR
XP_004238615.2	20aa	79	98	LRR	DeepLRR
XP_004238615.2	20aa	100	119	LRR	DeepLRR
XP_004238615.2	20aa	124	143	LRR	DeepLRR
XP_004238615.2	20aa	148	167	LRR	DeepLRR
XP_004238615.2	20aa	170	189	LRR	DeepLRR
XP_004238615.2	20aa	194	213	LRR	DeepLRR
XP_004238615.2	20aa	218	237	LRR	DeepLRR
XP_004238615.2	20aa	242	261	LRR	DeepLRR
XP_004238615.2	22aa	266	287	LRR	DeepLRR
XP_004238615.2	20aa	295	314	LRR	DeepLRR
XP_004238615.2	20aa	320	339	LRR	DeepLRR
XP_004238615.2	20aa	344	363	LRR	DeepLRR
XP_004238615.2	20aa	368	387	LRR	DeepLRR
XP_004238615.2	20aa	392	411	LRR	DeepLRR
XP_004238615.2	20aa	416	435	LRR	DeepLRR
XP_004238615.2	20aa	440	459	LRR	DeepLRR
XP_004238615.2	23aa	464	486	LRR	DeepLRR
XP_004238615.2	20aa	488	507	LRR	DeepLRR
XP_004238615.2	20aa	512	531	LRR	DeepLRR
XP_004238615.2	26aa	534	559	LRR	DeepLRR
XP_004238615.2	20aa	560	579	LRR	DeepLRR
XP_004238615.2	20aa	584	603	LRR	DeepLRR
XP_004238615.2	20aa	608	627	LRR	DeepLRR
XP_004238615.2	20aa	632	651	LRR	DeepLRR
XP_004238615.2	20aa	656	675	LRR	DeepLRR
XP_004238615.2	20aa	680	699	LRR	DeepLRR
XP_004238615.2	20aa	704	723	LRR	DeepLRR
XP_004238615.2	28aa	727	754	LRR	DeepLRR
XP_004238646.1	23aa	76	98	LRR	DeepLRR
XP_004238646.1	20aa	100	119	LRR	DeepLRR
XP_004238646.1	20aa	124	143	LRR	DeepLRR
XP_004238646.1	20aa	148	167	LRR	DeepLRR
XP_004238646.1	20aa	177	196	LRR	DeepLRR
XP_004238738.1	20aa	76	95	LRR	DeepLRR
XP_004238738.1	20aa	100	119	LRR	DeepLRR
XP_004238738.1	20aa	125	144	LRR	DeepLRR
XP_004238738.1	20aa	149	168	LRR	DeepLRR
XP_004238738.1	20aa	173	192	LRR	DeepLRR
XP_004238738.1	20aa	200	219	LRR	DeepLRR
XP_004238893.1	20aa	91	110	LRR	DeepLRR
XP_004238893.1	20aa	115	134	LRR	DeepLRR
XP_004238893.1	20aa	139	158	LRR	DeepLRR
XP_004238893.1	20aa	163	182	LRR	DeepLRR
XP_004238893.1	20aa	188	207	LRR	DeepLRR
XP_004238893.1	23aa	213	235	LRR	DeepLRR
XP_004238893.1	20aa	237	256	LRR	DeepLRR
XP_004238893.1	20aa	266	285	LRR	DeepLRR
XP_004238998.1	20aa	95	114	LRR	DeepLRR
XP_004238998.1	20aa	119	138	LRR	DeepLRR
XP_004238998.1	20aa	143	162	LRR	DeepLRR
XP_004238998.1	20aa	167	186	LRR	DeepLRR
XP_004239170.1	20aa	415	434	LRR	DeepLRR
XP_004239170.1	22aa	438	459	LRR	DeepLRR
XP_004239170.1	20aa	461	480	LRR	DeepLRR
XP_004239170.1	20aa	485	504	LRR	DeepLRR
XP_004239201.1	25aa	71	95	LRR	DeepLRR
XP_004239201.1	20aa	97	116	LRR	DeepLRR
XP_004239201.1	20aa	121	140	LRR	DeepLRR
XP_004239201.1	20aa	145	164	LRR	DeepLRR
XP_004239201.1	20aa	169	188	LRR	DeepLRR
XP_004239201.1	23aa	194	216	LRR	DeepLRR
XP_004239201.1	20aa	219	238	LRR	DeepLRR
XP_004239201.1	24aa	243	266	LRR	DeepLRR
XP_004239201.1	20aa	272	291	LRR	DeepLRR
XP_004239381.1	23aa	70	92	LRR	DeepLRR
XP_004239381.1	20aa	94	113	LRR	DeepLRR
XP_004239381.1	20aa	118	137	LRR	DeepLRR
XP_004239381.1	20aa	142	161	LRR	DeepLRR
XP_004239381.1	23aa	167	189	LRR	DeepLRR
XP_004239381.1	20aa	191	210	LRR	DeepLRR
XP_004239381.1	20aa	215	234	LRR	DeepLRR
XP_004239381.1	20aa	239	258	LRR	DeepLRR
XP_004239381.1	20aa	263	282	LRR	DeepLRR
XP_004239381.1	20aa	287	306	LRR	DeepLRR
XP_004239381.1	20aa	311	330	LRR	DeepLRR
XP_004239381.1	20aa	336	355	LRR	DeepLRR
XP_004239381.1	20aa	360	379	LRR	DeepLRR
XP_004239381.1	21aa	383	403	LRR	DeepLRR
XP_004239381.1	20aa	408	427	LRR	DeepLRR
XP_004239381.1	20aa	432	451	LRR	DeepLRR
XP_004239381.1	21aa	456	476	LRR	DeepLRR
XP_004239381.1	20aa	480	499	LRR	DeepLRR
XP_004239381.1	20aa	504	523	LRR	DeepLRR
XP_004239381.1	20aa	528	547	LRR	DeepLRR
XP_004239381.1	20aa	552	571	LRR	DeepLRR
XP_004239381.1	20aa	576	595	LRR	DeepLRR
XP_004239381.1	20aa	599	618	LRR	DeepLRR
XP_004239381.1	20aa	623	642	LRR	DeepLRR
XP_004239381.1	20aa	647	666	LRR	DeepLRR
XP_004239381.1	20aa	671	690	LRR	DeepLRR
XP_004239381.1	23aa	695	717	LRR	DeepLRR
XP_004239381.1	20aa	719	738	LRR	DeepLRR
XP_004239381.1	20aa	743	762	LRR	DeepLRR
XP_004239381.1	20aa	768	787	LRR	DeepLRR
XP_004239381.1	20aa	792	811	LRR	DeepLRR
XP_004239381.1	20aa	816	835	LRR	DeepLRR
XP_004240244.1	20aa	78	97	LRR	DeepLRR
XP_004240244.1	20aa	102	121	LRR	DeepLRR
XP_004240244.1	21aa	126	146	LRR	DeepLRR
XP_004240244.1	20aa	151	170	LRR	DeepLRR
XP_004240244.1	20aa	175	194	LRR	DeepLRR
XP_004240244.1	20aa	199	218	LRR	DeepLRR
XP_004240244.1	20aa	223	242	LRR	DeepLRR
XP_004240244.1	20aa	247	266	LRR	DeepLRR
XP_004240244.1	20aa	271	290	LRR	DeepLRR
XP_004240244.1	20aa	295	314	LRR	DeepLRR
XP_004240244.1	20aa	319	338	LRR	DeepLRR
XP_004240244.1	20aa	343	362	LRR	DeepLRR
XP_004240244.1	20aa	367	386	LRR	DeepLRR
XP_004240244.1	20aa	391	410	LRR	DeepLRR
XP_004240244.1	20aa	415	434	LRR	DeepLRR
XP_004240244.1	20aa	463	482	LRR	DeepLRR
XP_004240244.1	25aa	485	509	LRR	DeepLRR
XP_004240244.1	20aa	510	529	LRR	DeepLRR
XP_004240244.1	20aa	534	553	LRR	DeepLRR
XP_004240244.1	20aa	558	577	LRR	DeepLRR
XP_004240244.1	27aa	582	608	LRR	DeepLRR
XP_004240569.1	20aa	809	828	LRR	DeepLRR
XP_004240569.1	20aa	831	850	LRR	DeepLRR
XP_004240569.1	20aa	851	870	LRR	DeepLRR
XP_004240861.1	21aa	46	66	LRR	DeepLRR
XP_004240861.1	25aa	69	93	LRR	DeepLRR
XP_004240861.1	20aa	95	114	LRR	DeepLRR
XP_004240861.1	20aa	119	138	LRR	DeepLRR
XP_004240861.1	20aa	144	163	LRR	DeepLRR
XP_004240861.1	20aa	168	187	LRR	DeepLRR
XP_004240861.1	20aa	192	211	LRR	DeepLRR
XP_004240861.1	20aa	216	235	LRR	DeepLRR
XP_004240861.1	20aa	240	259	LRR	DeepLRR
XP_004240861.1	20aa	288	307	LRR	DeepLRR
XP_004240861.1	20aa	312	331	LRR	DeepLRR
XP_004240861.1	20aa	336	355	LRR	DeepLRR
XP_004240861.1	20aa	360	379	LRR	DeepLRR
XP_004240861.1	20aa	384	403	LRR	DeepLRR
XP_004240861.1	20aa	408	427	LRR	DeepLRR
XP_004240861.1	20aa	432	451	LRR	DeepLRR
XP_004240861.1	22aa	456	477	LRR	DeepLRR
XP_004240911.1	20aa	82	101	LRR	DeepLRR
XP_004240911.1	20aa	103	122	LRR	DeepLRR
XP_004240911.1	20aa	127	146	LRR	DeepLRR
XP_004240911.1	24aa	150	173	LRR	DeepLRR
XP_004241084.1	25aa	71	95	LRR	DeepLRR
XP_004241084.1	20aa	97	116	LRR	DeepLRR
XP_004241084.1	20aa	120	139	LRR	DeepLRR
XP_004241084.1	20aa	146	165	LRR	DeepLRR
XP_004241084.1	20aa	170	189	LRR	DeepLRR
XP_004241084.1	20aa	194	213	LRR	DeepLRR
XP_004241084.1	20aa	218	237	LRR	DeepLRR
XP_004241084.1	20aa	242	261	LRR	DeepLRR
XP_004241084.1	20aa	266	285	LRR	DeepLRR
XP_004241084.1	20aa	290	309	LRR	DeepLRR
XP_004241084.1	20aa	314	333	LRR	DeepLRR
XP_004241084.1	20aa	338	357	LRR	DeepLRR
XP_004241084.1	20aa	361	380	LRR	DeepLRR
XP_004241084.1	21aa	390	410	LRR	DeepLRR
XP_004241084.1	20aa	414	433	LRR	DeepLRR
XP_004241084.1	20aa	438	457	LRR	DeepLRR
XP_004241084.1	20aa	462	481	LRR	DeepLRR
XP_004241084.1	20aa	486	505	LRR	DeepLRR
XP_004241084.1	20aa	510	529	LRR	DeepLRR
XP_004241084.1	20aa	531	550	LRR	DeepLRR
XP_004241588.1	20aa	81	100	LRR	DeepLRR
XP_004241588.1	20aa	105	124	LRR	DeepLRR
XP_004241588.1	21aa	129	149	LRR	DeepLRR
XP_004241588.1	20aa	151	170	LRR	DeepLRR
XP_004241588.1	20aa	173	192	LRR	DeepLRR
XP_004241588.1	20aa	197	216	LRR	DeepLRR
XP_004241588.1	20aa	218	237	LRR	DeepLRR
XP_004241588.1	20aa	243	262	LRR	DeepLRR
XP_004241588.1	20aa	267	286	LRR	DeepLRR
XP_004241588.1	20aa	291	310	LRR	DeepLRR
XP_004241588.1	20aa	315	334	LRR	DeepLRR
XP_004241588.1	21aa	339	359	LRR	DeepLRR
XP_004241588.1	20aa	364	383	LRR	DeepLRR
XP_004241588.1	20aa	388	407	LRR	DeepLRR
XP_004241588.1	20aa	412	431	LRR	DeepLRR
XP_004241588.1	20aa	436	455	LRR	DeepLRR
XP_004241588.1	20aa	460	479	LRR	DeepLRR
XP_004241588.1	24aa	486	509	LRR	DeepLRR
XP_004241588.1	20aa	560	579	LRR	DeepLRR
XP_004241588.1	20aa	584	603	LRR	DeepLRR
XP_004241588.1	20aa	607	626	LRR	DeepLRR
XP_004241588.1	20aa	631	650	LRR	DeepLRR
XP_004241588.1	20aa	651	670	LRR	DeepLRR
XP_004241588.1	21aa	678	698	LRR	DeepLRR
XP_004241646.1	20aa	86	105	LRR	DeepLRR
XP_004241646.1	20aa	110	129	LRR	DeepLRR
XP_004241646.1	20aa	134	153	LRR	DeepLRR
XP_004241858.2	20aa	94	113	LRR	DeepLRR
XP_004241858.2	20aa	116	135	LRR	DeepLRR
XP_004241858.2	21aa	140	160	LRR	DeepLRR
XP_004241858.2	20aa	164	183	LRR	DeepLRR
XP_004241858.2	20aa	188	207	LRR	DeepLRR
XP_004241858.2	20aa	210	229	LRR	DeepLRR
XP_004242451.1	29aa	21	49	LRR	DeepLRR
XP_004242451.1	21aa	55	75	LRR	DeepLRR
XP_004242451.1	25aa	83	107	LRR	DeepLRR
XP_004242451.1	20aa	109	128	LRR	DeepLRR
XP_004242451.1	20aa	134	153	LRR	DeepLRR
XP_004242451.1	20aa	158	177	LRR	DeepLRR
XP_004242452.1	29aa	21	49	LRR	DeepLRR
XP_004242452.1	21aa	55	75	LRR	DeepLRR
XP_004242452.1	25aa	83	107	LRR	DeepLRR
XP_004242452.1	20aa	109	128	LRR	DeepLRR
XP_004242452.1	20aa	134	153	LRR	DeepLRR
XP_004242452.1	20aa	158	177	LRR	DeepLRR
XP_004242588.1	20aa	89	108	LRR	DeepLRR
XP_004242588.1	20aa	112	131	LRR	DeepLRR
XP_004242588.1	20aa	136	155	LRR	DeepLRR
XP_004242588.1	20aa	160	179	LRR	DeepLRR
XP_004242588.1	20aa	184	203	LRR	DeepLRR
XP_004242588.1	20aa	208	227	LRR	DeepLRR
XP_004242588.1	20aa	231	250	LRR	DeepLRR
XP_004242588.1	21aa	253	273	LRR	DeepLRR
XP_004242588.1	20aa	281	300	LRR	DeepLRR
XP_004242588.1	20aa	305	324	LRR	DeepLRR
XP_004242588.1	20aa	329	348	LRR	DeepLRR
XP_004242588.1	20aa	353	372	LRR	DeepLRR
XP_004242588.1	20aa	375	394	LRR	DeepLRR
XP_004242588.1	29aa	398	426	LRR	DeepLRR
XP_004242632.1	28aa	58	85	LRR	DeepLRR
XP_004242632.1	20aa	94	113	LRR	DeepLRR
XP_004242632.1	20aa	118	137	LRR	DeepLRR
XP_004242632.1	20aa	142	161	LRR	DeepLRR
XP_004242632.1	20aa	166	185	LRR	DeepLRR
XP_004242632.1	20aa	193	212	LRR	DeepLRR
