ProteinID	Length	Start	End	Domain	Tool
XP_025884484.1	21aa	240	260	LRR	DeepLRR
XP_025884484.1	20aa	265	284	LRR	DeepLRR
XP_025884484.1	20aa	289	308	LRR	DeepLRR
XP_025884484.1	20aa	313	332	LRR	DeepLRR
XP_025884484.1	20aa	390	409	LRR	DeepLRR
XP_025884484.1	20aa	414	433	LRR	DeepLRR
XP_025884484.1	20aa	438	457	LRR	DeepLRR
XP_025884484.1	20aa	462	481	LRR	DeepLRR
XP_025884485.1	20aa	92	111	LRR	DeepLRR
XP_025884485.1	20aa	116	135	LRR	DeepLRR
XP_025884485.1	20aa	141	160	LRR	DeepLRR
XP_025884485.1	20aa	165	184	LRR	DeepLRR
XP_025884485.1	20aa	193	212	LRR	DeepLRR
XP_025884485.1	22aa	215	236	LRR	DeepLRR
XP_025884485.1	21aa	240	260	LRR	DeepLRR
XP_025884485.1	20aa	265	284	LRR	DeepLRR
XP_025884485.1	20aa	289	308	LRR	DeepLRR
XP_025884485.1	20aa	313	332	LRR	DeepLRR
XP_025884485.1	20aa	345	364	LRR	DeepLRR
XP_025884485.1	20aa	369	388	LRR	DeepLRR
XP_025884485.1	20aa	432	451	LRR	DeepLRR
XP_025884485.1	20aa	456	475	LRR	DeepLRR
XP_025884485.1	20aa	480	499	LRR	DeepLRR
XP_025884485.1	20aa	504	523	LRR	DeepLRR
XP_025884486.1	20aa	92	111	LRR	DeepLRR
XP_025884486.1	20aa	116	135	LRR	DeepLRR
XP_025884486.1	20aa	141	160	LRR	DeepLRR
XP_025884486.1	20aa	165	184	LRR	DeepLRR
XP_025884486.1	20aa	193	212	LRR	DeepLRR
XP_025884486.1	22aa	215	236	LRR	DeepLRR
XP_025884486.1	21aa	240	260	LRR	DeepLRR
XP_025884486.1	20aa	265	284	LRR	DeepLRR
XP_025884486.1	20aa	289	308	LRR	DeepLRR
XP_025884486.1	20aa	313	332	LRR	DeepLRR
XP_025884486.1	20aa	390	409	LRR	DeepLRR
XP_025884486.1	20aa	414	433	LRR	DeepLRR
XP_025884486.1	20aa	438	457	LRR	DeepLRR
XP_025884486.1	20aa	462	481	LRR	DeepLRR
XP_025884784.1	20aa	114	133	LRR	DeepLRR
XP_025884784.1	23aa	139	161	LRR	DeepLRR
XP_025884784.1	20aa	163	182	LRR	DeepLRR
XP_025884784.1	20aa	216	235	LRR	DeepLRR
XP_025884784.1	20aa	241	260	LRR	DeepLRR
XP_025884784.1	20aa	265	284	LRR	DeepLRR
XP_025884784.1	20aa	289	308	LRR	DeepLRR
XP_025884784.1	21aa	315	335	LRR	DeepLRR
XP_025884784.1	20aa	339	358	LRR	DeepLRR
XP_025884784.1	20aa	363	382	LRR	DeepLRR
XP_025884784.1	20aa	396	415	LRR	DeepLRR
XP_025884784.1	20aa	420	439	LRR	DeepLRR
XP_025884784.1	20aa	444	463	LRR	DeepLRR
XP_025884784.1	21aa	468	488	LRR	DeepLRR
XP_025884784.1	21aa	493	513	LRR	DeepLRR
XP_025884784.1	20aa	541	560	LRR	DeepLRR
XP_025884784.1	20aa	565	584	LRR	DeepLRR
XP_025884784.1	20aa	588	607	LRR	DeepLRR
XP_025884784.1	20aa	609	628	LRR	DeepLRR
XP_025884784.1	20aa	634	653	LRR	DeepLRR
XP_025884784.1	20aa	658	677	LRR	DeepLRR
XP_025884784.1	20aa	682	701	LRR	DeepLRR
XP_025884784.1	20aa	706	725	LRR	DeepLRR
XP_025884784.1	20aa	730	749	LRR	DeepLRR
XP_025884784.1	20aa	755	774	LRR	DeepLRR
XP_025884784.1	20aa	779	798	LRR	DeepLRR
XP_025884784.1	20aa	842	861	LRR	DeepLRR
XP_025884784.1	20aa	866	885	LRR	DeepLRR
XP_025884784.1	20aa	890	909	LRR	DeepLRR
XP_025884784.1	20aa	914	933	LRR	DeepLRR
XP_025884867.1	20aa	146	165	LRR	DeepLRR
XP_025884867.1	20aa	172	191	LRR	DeepLRR
XP_025884867.1	20aa	196	215	LRR	DeepLRR
XP_025884867.1	22aa	220	241	LRR	DeepLRR
XP_025884867.1	21aa	243	263	LRR	DeepLRR
XP_025884867.1	20aa	266	285	LRR	DeepLRR
XP_025884867.1	20aa	290	309	LRR	DeepLRR
XP_025884867.1	20aa	314	333	LRR	DeepLRR
XP_025884867.1	20aa	336	355	LRR	DeepLRR
XP_025884867.1	20aa	359	378	LRR	DeepLRR
XP_025884867.1	23aa	383	405	LRR	DeepLRR
XP_025884867.1	20aa	408	427	LRR	DeepLRR
XP_025884867.1	20aa	432	451	LRR	DeepLRR
XP_025884867.1	20aa	456	475	LRR	DeepLRR
XP_025884867.1	25aa	478	502	LRR	DeepLRR
XP_025884867.1	20aa	506	525	LRR	DeepLRR
XP_025884867.1	20aa	571	590	LRR	DeepLRR
XP_025884867.1	20aa	595	614	LRR	DeepLRR
XP_025884867.1	20aa	619	638	LRR	DeepLRR
XP_025884867.1	20aa	643	662	LRR	DeepLRR
XP_025884883.1	20aa	69	88	LRR	DeepLRR
XP_025884883.1	20aa	93	112	LRR	DeepLRR
XP_025884883.1	20aa	117	136	LRR	DeepLRR
XP_025884883.1	20aa	141	160	LRR	DeepLRR
XP_025884883.1	20aa	164	183	LRR	DeepLRR
XP_025884895.1	20aa	251	270	LRR	DeepLRR
XP_025884895.1	28aa	274	301	LRR	DeepLRR
XP_025884895.1	21aa	310	330	LRR	DeepLRR
XP_025886633.1	21aa	156	176	LRR	DeepLRR
XP_025886633.1	20aa	184	203	LRR	DeepLRR
XP_025886633.1	20aa	209	228	LRR	DeepLRR
XP_025886750.1	28aa	520	547	LRR	DeepLRR
XP_025886750.1	20aa	548	567	LRR	DeepLRR
XP_025886750.1	20aa	569	588	LRR	DeepLRR
XP_025886859.1	20aa	94	113	LRR	DeepLRR
XP_025886859.1	20aa	118	137	LRR	DeepLRR
XP_025886859.1	23aa	142	164	LRR	DeepLRR
XP_025886859.1	20aa	166	185	LRR	DeepLRR
XP_025886859.1	20aa	190	209	LRR	DeepLRR
XP_025886859.1	23aa	214	236	LRR	DeepLRR
XP_025886859.1	20aa	238	257	LRR	DeepLRR
XP_025886859.1	20aa	262	281	LRR	DeepLRR
XP_025886859.1	20aa	286	305	LRR	DeepLRR
XP_025887046.1	20aa	387	406	LRR	DeepLRR
XP_025887046.1	20aa	412	431	LRR	DeepLRR
XP_025887046.1	20aa	434	453	LRR	DeepLRR
XP_025887515.1	21aa	151	171	LRR	DeepLRR
XP_025887515.1	29aa	172	200	LRR	DeepLRR
XP_025887515.1	29aa	210	238	LRR	DeepLRR
XP_025887728.1	21aa	120	140	LRR	DeepLRR
XP_025887728.1	21aa	145	165	LRR	DeepLRR
XP_025887728.1	20aa	169	188	LRR	DeepLRR
XP_025887728.1	21aa	193	213	LRR	DeepLRR
XP_025887728.1	27aa	218	244	LRR	DeepLRR
XP_025887728.1	22aa	246	267	LRR	DeepLRR
XP_025887728.1	20aa	272	291	LRR	DeepLRR
XP_025887728.1	21aa	297	317	LRR	DeepLRR
XP_025887728.1	21aa	322	342	LRR	DeepLRR
XP_025887728.1	20aa	349	368	LRR	DeepLRR
XP_025887728.1	20aa	373	392	LRR	DeepLRR
XP_025887728.1	20aa	397	416	LRR	DeepLRR
XP_025887728.1	23aa	420	442	LRR	DeepLRR
XP_025887728.1	20aa	444	463	LRR	DeepLRR
XP_025887728.1	21aa	467	487	LRR	DeepLRR
XP_025887728.1	21aa	492	512	LRR	DeepLRR
XP_025887728.1	20aa	532	551	LRR	DeepLRR
XP_025887728.1	20aa	556	575	LRR	DeepLRR
XP_025887728.1	20aa	578	597	LRR	DeepLRR
XP_025887728.1	20aa	601	620	LRR	DeepLRR
XP_025887728.1	20aa	625	644	LRR	DeepLRR
XP_025887728.1	20aa	649	668	LRR	DeepLRR
XP_025887728.1	20aa	672	691	LRR	DeepLRR
XP_025887728.1	20aa	697	716	LRR	DeepLRR
XP_025887728.1	20aa	721	740	LRR	DeepLRR
XP_025887728.1	20aa	792	811	LRR	DeepLRR
XP_025887728.1	20aa	813	832	LRR	DeepLRR
XP_025887728.1	26aa	834	859	LRR	DeepLRR
XP_025887737.1	20aa	72	91	LRR	DeepLRR
XP_025887737.1	20aa	93	112	LRR	DeepLRR
XP_025887737.1	20aa	116	135	LRR	DeepLRR
XP_025887737.1	20aa	165	184	LRR	DeepLRR
XP_025887737.1	20aa	189	208	LRR	DeepLRR
XP_025887737.1	20aa	213	232	LRR	DeepLRR
XP_025887737.1	20aa	254	273	LRR	DeepLRR
XP_025887737.1	20aa	279	298	LRR	DeepLRR
XP_025887737.1	20aa	303	322	LRR	DeepLRR
XP_025887737.1	20aa	328	347	LRR	DeepLRR
XP_025887737.1	20aa	352	371	LRR	DeepLRR
XP_025887737.1	23aa	374	396	LRR	DeepLRR
XP_025888032.1	20aa	77	96	LRR	DeepLRR
XP_025888032.1	20aa	97	116	LRR	DeepLRR
XP_025888032.1	20aa	121	140	LRR	DeepLRR
XP_025888032.1	21aa	148	168	LRR	DeepLRR
XP_025888168.1	23aa	74	96	LRR	DeepLRR
XP_025888168.1	20aa	100	119	LRR	DeepLRR
XP_025888168.1	24aa	126	149	LRR	DeepLRR
XP_025888168.1	29aa	153	181	LRR	DeepLRR
XP_025888168.1	27aa	185	211	LRR	DeepLRR
XP_025888168.1	20aa	212	231	LRR	DeepLRR
XP_025888168.1	21aa	236	256	LRR	DeepLRR
XP_025888168.1	20aa	261	280	LRR	DeepLRR
XP_025888168.1	20aa	287	306	LRR	DeepLRR
XP_025888168.1	21aa	311	331	LRR	DeepLRR
XP_025888168.1	20aa	339	358	LRR	DeepLRR
XP_025888168.1	20aa	360	379	LRR	DeepLRR
XP_025888168.1	20aa	385	404	LRR	DeepLRR
XP_025888168.1	27aa	407	433	LRR	DeepLRR
XP_025888168.1	21aa	435	455	LRR	DeepLRR
XP_025888168.1	20aa	460	479	LRR	DeepLRR
XP_025888168.1	20aa	485	504	LRR	DeepLRR
XP_025888168.1	21aa	508	528	LRR	DeepLRR
XP_025888168.1	20aa	558	577	LRR	DeepLRR
XP_025888168.1	20aa	583	602	LRR	DeepLRR
XP_025888168.1	20aa	606	625	LRR	DeepLRR
XP_025888168.1	21aa	632	652	LRR	DeepLRR
XP_025888168.1	20aa	656	675	LRR	DeepLRR
XP_025888168.1	20aa	679	698	LRR	DeepLRR
XP_025888168.1	21aa	703	723	LRR	DeepLRR
XP_025888168.1	20aa	727	746	LRR	DeepLRR
XP_025888168.1	20aa	750	769	LRR	DeepLRR
XP_025888168.1	20aa	774	793	LRR	DeepLRR
XP_025888168.1	24aa	797	820	LRR	DeepLRR
XP_025888168.1	23aa	822	844	LRR	DeepLRR
XP_025888168.1	29aa	885	913	LRR	DeepLRR
XP_025888168.1	20aa	916	935	LRR	DeepLRR
XP_025888168.1	20aa	940	959	LRR	DeepLRR
XP_025888168.1	20aa	964	983	LRR	DeepLRR
XP_025888168.1	20aa	988	1007	LRR	DeepLRR
XP_025888180.1	20aa	333	352	LRR	DeepLRR
XP_025888180.1	20aa	359	378	LRR	DeepLRR
XP_025888180.1	28aa	387	414	LRR	DeepLRR
XP_025888180.1	27aa	464	490	LRR	DeepLRR
XP_025888180.1	20aa	494	513	LRR	DeepLRR
XP_025888180.1	20aa	514	533	LRR	DeepLRR
XP_025888183.1	20aa	89	108	LRR	DeepLRR
XP_025888183.1	20aa	117	136	LRR	DeepLRR
XP_025888183.1	20aa	138	157	LRR	DeepLRR
XP_025888183.1	29aa	163	191	LRR	DeepLRR
XP_025888183.1	20aa	192	211	LRR	DeepLRR
XP_025888183.1	20aa	213	232	LRR	DeepLRR
XP_025888183.1	20aa	239	258	LRR	DeepLRR
XP_025888183.1	23aa	265	287	LRR	DeepLRR
XP_025888183.1	20aa	289	308	LRR	DeepLRR
XP_025888183.1	20aa	313	332	LRR	DeepLRR
XP_025888183.1	20aa	337	356	LRR	DeepLRR
XP_025888183.1	20aa	361	380	LRR	DeepLRR
XP_025888183.1	20aa	385	404	LRR	DeepLRR
XP_025888183.1	20aa	409	428	LRR	DeepLRR
XP_025888183.1	20aa	433	452	LRR	DeepLRR
XP_025888183.1	20aa	457	476	LRR	DeepLRR
XP_025888183.1	20aa	481	500	LRR	DeepLRR
XP_025888183.1	23aa	505	527	LRR	DeepLRR
XP_025888183.1	21aa	528	548	LRR	DeepLRR
XP_025888183.1	21aa	551	571	LRR	DeepLRR
XP_025888183.1	20aa	575	594	LRR	DeepLRR
XP_025888183.1	23aa	595	617	LRR	DeepLRR
XP_025888183.1	20aa	619	638	LRR	DeepLRR
XP_025888183.1	27aa	641	667	LRR	DeepLRR
XP_025888183.1	21aa	669	689	LRR	DeepLRR
XP_025888183.1	20aa	736	755	LRR	DeepLRR
XP_025888183.1	20aa	760	779	LRR	DeepLRR
XP_025888183.1	20aa	784	803	LRR	DeepLRR
XP_025888183.1	20aa	808	827	LRR	DeepLRR

Potential LRR-RLP Proteins:
XP_025886750.1
XP_004233913.3
XP_004231361.1
XP_004247590.1
XP_004228623.1
XP_004236940.1
XP_004240813.1
XP_010313797.1
XP_025883466.1
XP_004240209.1
XP_004252485.1
XP_004240268.1
XP_004229756.1
XP_010323460.1
NP_001234824.2
XP_010320330.2
XP_010319234.1
XP_004248904.1
XP_010327016.1
XP_004231220.1
XP_004235717.1
XP_004249984.1
XP_004231949.1
XP_010313317.1
XP_025884883.1
XP_004250460.2
XP_004253141.1
XP_004242808.2
XP_004240147.1
XP_025884445.1
XP_004241252.1
XP_004246422.1
XP_004236562.1
XP_004234477.1
XP_004242721.1
XP_004252215.1
XP_004234487.1
XP_004242978.4
XP_004237052.1
XP_004249985.1
XP_025887728.1
NP_001233925.2
XP_004247183.1
XP_010322619.1
XP_025887737.1
XP_004250996.1
NP_001234474.2
XP_004253143.2
XP_004243038.3
XP_004239326.1
XP_004228624.1
XP_004247154.1
XP_004234080.1
XP_025888168.1
XP_019067577.1
XP_019069784.1
XP_004234468.1
XP_004242877.1
XP_010313802.1
XP_010319211.1
XP_004231263.2
XP_010318022.2
XP_010325537.1
XP_004228617.1
XP_004251454.1
XP_010316838.1
XP_004244257.1
XP_004238151.1
XP_004242014.1
XP_004235667.1
XP_004242967.1
XP_010323339.1
XP_004242981.1
XP_004239957.1
XP_025884485.1
XP_010313803.1
XP_025884483.1
XP_004246170.1
XP_004249854.1
XP_025884480.1
XP_004252404.1
XP_025888032.1
NP_001234307.2
XP_004239840.1
XP_010319235.1
XP_010313792.1
XP_004229013.1
XP_025887515.1
XP_004252390.2
XP_004243303.1
NP_001296225.1
XP_010313795.1
XP_004251911.1
XP_004228442.1
XP_025884895.1
XP_004234772.1
XP_004242091.1
XP_004248758.1
XP_004247516.1
XP_025886859.1
XP_025884784.1
NP_001234733.2
XP_010319210.1
XP_010321555.1
XP_025888180.1
XP_004230743.1
XP_004245854.1
XP_004245075.1
XP_004229530.1
XP_019070723.2
XP_010313800.1
XP_004236640.1
NP_001234427.1
XP_010321553.1
XP_004250531.1
XP_025884867.1
XP_025884484.1
XP_010326644.1
XP_025884486.1
XP_004228443.1
XP_004235235.4
XP_004245766.1
XP_010318046.1
XP_004233712.1
XP_004234110.1
XP_004238152.2
XP_004251075.1
XP_004232910.1
XP_004243515.1
XP_004240155.1
XP_004252850.1
NP_001308014.1
XP_004238963.1
XP_004228639.1
XP_010312674.1
XP_025888183.1
XP_004231257.1
XP_010321554.1
XP_019066835.1
XP_010325388.1
XP_004236228.1
XP_010321824.1
XP_025887046.1
XP_010323461.1
XP_025886633.1
XP_010322375.1
XP_004252054.1
XP_010321425.1
XP_019066845.1
